6.10;СИНЬО БЛАТО/СИВЕК;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;0.542;;
6.11;СИНЬО БЛАТО/СИВЕК;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;1.27;  268;
6.29;СИНЬО БЛАТО/СИВЕК;гр.ВЕЛИНГРАД;За местен път;;8.547;;
6.45;СИНЬО БЛАТО/СИВЕК;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;0.98;;
6.64;СИНЬО БЛАТО/СИВЕК;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;0.922;;
6.67;СИНЬО БЛАТО/СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;0.353;51/ 27.10.2016;
6.70;СИНЬО БЛАТО/СИВЕК;гр.ВЕЛИНГРАД;Нива;VI;0.716;РД-06-9/ 19.01.2012;
6.73;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За бензиностанция, газостанция;;1.299;200/ 16.05.2016;
6.73.1;--------;гр.ВЕЛИНГРАД;Складова база, склад;;0.07;200/ 16.05.2016;
6.73.2;--------;гр.ВЕЛИНГРАД;Хангар, депо, гараж;;0.055;200/ 16.05.2016;
6.73.3;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.036;200/ 16.05.2016;
6.74;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.719;А-224/ 05.05.1998;
6.74.1;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.168;А-224/ 05.05.1998;
6.75;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;0.988;96/ 17.04.2001;
6.75.1;--------;гр.ВЕЛИНГРАД;Сграда за тьрговия;;0.013;96/ 17.04.2001;
6.75.2;--------;гр.ВЕЛИНГРАД;Складова база, склад;;0.025;96/ 17.04.2001;
6.77;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;3.006;360/ 01.11.1999;
6.77.1;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;1.146;360/ 01.11.1999;
6.77.2;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.057;360/ 01.11.1999;
6.77.3;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.214;360/ 01.11.1999;
6.78;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;2.138;16/ 02.02.2000;
6.78.1;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.708;16/ 02.02.2000;
6.79;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.824;145/ 15.12.1994;
6.79.1;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.687;145/ 15.12.1994;
6.79.2;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.198;145/ 15.12.1994;
6.80;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.029;161/ 11.05.2002;
6.80.1;--------;гр.ВЕЛИНГРАД;Складова база, склад;;0.447;161/ 11.05.2002;
6.81;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;2.009;555/ 29.11.2002;
6.81.1;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.69;555/ 29.11.2002;
6.82;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;2.597;390/ 22.11.1999;
6.82.1;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.696;390/ 22.11.1999;
6.83;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.929;127/ 02.10.1997;
6.83.1;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.525;127/ 02.10.1997;
6.83.2;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.009;127/ 02.10.1997;
6.84;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;0.966;30.09.2009;
6.84.1;--------;гр.ВЕЛИНГРАД;Хангар, депо, гараж;;0.534;30.09.2009;
6.86;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;3.135;114/ 02.12.1996;
6.86.1;--------;гр.ВЕЛИНГРАД;Сграда за обществено хранене;;0.111;114/ 02.12.1996;
6.86.2;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.921;114/ 02.12.1996;
6.86.3;--------;гр.ВЕЛИНГРАД;Сграда за водоснабдяване и/или;;0.16;114/ 02.12.1996;
6.87;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;0.886;4/ 21.02.2005;
6.87.1;--------;гр.ВЕЛИНГРАД;Сграда за обществено хранене;;0.318;276/ 15.07.2002;
6.89;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;0.821;143/ 16.03.2004;
6.89.1;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.248;143/ 16.03.2004;
6.90;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;4.507;13.08.2012;
6.90.1;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.639;13.08.2012;
6.91;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.149;442/ 15.10.2002;
6.91.1;--------;гр.ВЕЛИНГРАД;Складова база, склад;;0.365;442/ 15.10.2002;
6.92;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.518;20.03.2015;
6.92;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.518;62/ 29.07.1996;
6.92.1;--------;гр.ВЕЛИНГРАД;Сграда за водоснабдяване и/или;;0.545;62/ 29.07.1996;
6.92.1;--------;гр.ВЕЛИНГРАД;Сграда за водоснабдяване и/или;;0.545;20.03.2015;
6.93;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.518;121/ 17.05.2017;
6.94;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;3.366;202/ 29.03.1998;
6.95;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За складова база;;1.16;21/ 12.10.2005;
6.95.1;--------;гр.ВЕЛИНГРАД;Складова база, склад;;0.135;299/ 11.07.2003;
6.97;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;0.672;97/ 26.11.2015;
6.97.1;--------;гр.ВЕЛИНГРАД;Сграда за водоснабдяване и/или;;0.029;97/ 26.11.2015;
6.99;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;4.629;15/ 01.08.1997;
6.99.1;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;1.583;15/ 01.08.1997;
6.101;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.224;56/ 26.05.1998;
6.101.1;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.153;56/ 26.05.1998;
6.103;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;0.072;15/ 01.08.1997;
6.103.1;--------;гр.ВЕЛИНГРАД;Сграда за енергопроизводство;;0.008;15/ 01.08.1997;
6.104;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.365;15/ 01.08.1997;
6.104.1;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.66;15/ 01.08.1997;
6.105;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;0.949;15/ 01.08.1997;
6.105.1;--------;гр.ВЕЛИНГРАД;Складова база, склад;;0.576;15/ 01.08.1997;
6.106;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;0.456;15/ 01.08.1997;
6.106.1;--------;гр.ВЕЛИНГРАД;Сграда за енергопроизводство;;0.009;15/ 01.08.1997;
6.106.2;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.058;15/ 01.08.1997;
6.107;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;0.095;15/ 01.08.1997;
6.107.1;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.017;15/ 01.08.1997;
6.108;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.375;15/ 01.08.1997;
6.109;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.55;15/ 01.08.1997;
6.109.1;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.028;15/ 01.08.1997;
6.110;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.495;15/ 01.08.1997;
6.110.1;--------;гр.ВЕЛИНГРАД;Складова база, склад;;0.742;15/ 01.08.1997;
6.111;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;0.821;293/ 10.07.2003;
6.111.1;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.21;293/ 10.07.2003;
6.111.2;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.152;293/ 10.07.2003;
6.112;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.038;15/ 01.08.1997;
6.112.1;--------;гр.ВЕЛИНГРАД;Складова база, склад;;0.736;15/ 01.08.1997;
6.113;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.55;3437/ 21.03.1996;
6.114;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;4.47;232/ 31.07.2001;
6.114.1;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;1.618;232/ 31.07.2001;
6.115;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;0.593;1/ 28.01.2003;
6.115.1;--------;гр.ВЕЛИНГРАД;Жилищна сграда - еднофамилна;;0.076;88/ 24.03.2000;
6.116;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;2.055;1/ 28.01.2003;
6.116.1;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.609;86/ 24.03.2000;
6.126;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.249;338/ 04.08.2009;
6.128;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;15.669;14/ 01.08.1997;
6.128.1;--------;гр.ВЕЛИНГРАД;Складова база, склад;;0.777;14/ 01.08.1997;
6.128.2;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.822;14/ 01.08.1997;
6.128.3;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.719;14/ 01.08.1997;
6.128.4;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.274;14/ 01.08.1997;
6.128.5;--------;гр.ВЕЛИНГРАД;Складова база, склад;;1.46;14/ 01.08.1997;
6.128.6;--------;гр.ВЕЛИНГРАД;Сграда за енергопроизводство;;0.042;14/ 01.08.1997;
6.132;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;0.874;3437/ 21.03.1996;
6.132.1;--------;гр.ВЕЛИНГРАД;Сграда за водоснабдяване и/или;;0.358;3437/ 21.03.1996;
6.134;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;1.365;3437/ 21.03.1996;
6.145;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За стопански двор;;0.22;1/ 28.01.2003;
6.145.1;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.16;94/ 21.12.2001;
6.147;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За местен път;;2.571;  268;
6.148;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За местен път;;1.907;  268;
6.149;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За местен път;;3.16;  268;
6.150;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За местен път;;5.788;  268;
6.151;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За местен път;;3.504;  268;
6.153;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За местен път;;4.513;  268;
6.158;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За друг вид производствен, скл;;0.261;1/ 28.01.2003;
6.158.1;--------;гр.ВЕЛИНГРАД;Сграда за водоснабдяване и/или;;0.224;1/ 28.01.2003;
6.159;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За друг вид производствен, скл;;0.87;1/ 28.01.2003;
6.160;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За друг вид производствен, скл;;1.394;111/ 20.08.2015;
6.160.1;--------;гр.ВЕЛИНГРАД;Сграда за водоснабдяване и/или;;0.275;6/ 22.06.2015;
6.160.2;--------;гр.ВЕЛИНГРАД;Сграда за водоснабдяване и/или;;0.146;111/ 20.08.2015;
6.162;СИНЬО БЛАТО/СИВЕК;гр.ВЕЛИНГРАД;За хранително-вкусовата промиш;;3.226;146/ 10.06.2016;
6.163;СИНЬО БЛАТО/СИВЕК;гр.ВЕЛИНГРАД;За база за селскостопанска или;;17.818;1/ 14.01.2003;
6.163.1;--------;гр.ВЕЛИНГРАД;Хангар, депо, гараж;;0.647;1/ 14.01.2003;
6.163.2;--------;гр.ВЕЛИНГРАД;Хангар, депо, гараж;;0.344;1/ 14.01.2003;
6.163.2;--------;гр.ВЕЛИНГРАД;Хангар, депо, гараж;;0.344;122/ 18.06.2003;
6.163.3;--------;гр.ВЕЛИНГРАД;Хангар, депо, гараж;;0.836;1/ 14.01.2003;
6.163.4;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.565;1/ 14.01.2003;
6.163.5;--------;гр.ВЕЛИНГРАД;Сграда за тьрговия;;0.042;1/ 14.01.2003;
6.163.6;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.039;1/ 14.01.2003;
6.164;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За друг вид производствен, скл;;3.66;5/ 24.01.2000;
6.165;СТОПАНСКИ ДВОР # 1;гр.ВЕЛИНГРАД;За местен път;;4.267;  268;
7.11;СИВЕК;гр.ВЕЛИНГРАД;Овощна градина;VII;1.191;340/ 05.07.2005;
7.14;СИВЕК;гр.ВЕЛИНГРАД;Овощна градина;VII;0.969;49/ 15.03.2004;
7.30;СИВЕК;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;1.308;;
7.32;СИВЕК;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;0.425;1/ 12.05.1995;
7.33;СИВЕК;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;0.251;1/ 12.05.1995;
8.1;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Пасище;VII;0.256;РД-06-9/ 19.01.2012;
8.11;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;2.274;;
8.18;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;0.437;1/ 12.05.1995;
8.28;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;3.294;;
8.36;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;0.549;  268;
8.38;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;1.983;;
8.40;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Пасище;IX;3.683;РД-06-9/ 19.01.2012;
8.41;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Пасище;IX;1.929;РД-06-9/ 19.01.2012;
8.42;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Пасище;IX;2.279;РД-06-9/ 19.01.2012;
8.45;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Пасище;IX;12.542;РД-06-9/ 19.01.2012;
8.46;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Нива;VI;0.139;РД-06-9/ 19.01.2012;
8.49;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;0.611;  268;
8.50;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Пасище;X;0.705;РД-06-9/ 19.01.2012;
8.56;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Пасище;X;0.85;РД-06-9/ 19.01.2012;
8.57;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;1.889;1/ 05.07.1996;
8.58;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Пасище;X;2.311;РД-06-9/ 19.01.2012;
8.62;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;2.72;;
8.71;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;1.068;1/ 12.05.1995;
8.73;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Нива;X;1.725;РД-06-9/ 19.01.2012;
8.79;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Ливада;X;2.992;РД-06-9/ 19.01.2012;
8.81;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Нива;X;2.095;РД-06-9/ 19.01.2012;
8.82;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;0.725;;
8.88;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Нива;X;1.064;1597/ 12.09.1995;
8.90;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Нива;X;1.138;1597/ 12.09.1995;
8.91;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Нива;X;0.949;РД-06-9/ 19.01.2012;
8.94;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;0.269;;
8.95;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Пасище;X;1.74;РД-06-9/ 19.01.2012;
8.96;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Пасище;X;1.759;РД-06-9/ 19.01.2012;
8.98;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Пасище;X;2.612;РД-06-9/ 19.01.2012;
8.99;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Пасище;X;1.092;РД-06-9/ 19.01.2012;
8.108;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Друг вид земеделска земя;X;2.363;126/ 27.06.2011;
8.110;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Изоставена орна земя;IX;0.925;РД-06-9/ 19.01.2012;
8.114;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;За друг вид производствен, скл;;0.004;ЗОСчл2/ 06.03.1996;
8.122;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Изоставена орна земя;VII;0.736;2092/ 04.06.2009;
8.125;АНЕЗИЦА;гр.ВЕЛИНГРАД;Друг вид земеделска земя;X;0.375;2092/ 30.08.2001;
8.129;АНЕЗИЦА;гр.ВЕЛИНГРАД;Ливада;X;0.326;1/ 28.11.2001;
8.135;АНЕЗИЦА/ВРЪКЬОВИЦА;гр.ВЕЛИНГРАД;Пасище;X;2.21;РД-06-9/ 19.01.2012;
8.136;АНЕЗИЦА;гр.ВЕЛИНГРАД;Ливада;X;2.3;РД-06-9/ 19.01.2012;
8.137;АНЕЗИЦА;гр.ВЕЛИНГРАД;Пасище;X;9.902;РД-06-9/ 19.01.2012;
8.138;СИВЕК;гр.ВЕЛИНГРАД;Гробищен парк;;69.936;370/ 27.12.2001;
9.6;СИВЕК;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;4.149;;
9.17;СИВЕК;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;1.322;;
9.18;СИВЕК;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;2.312;  268;
9.37;СИВЕК;гр.ВЕЛИНГРАД;Ливада;VII;1.994;1597/ 12.05.1995;
9.47;СИВЕК;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;0.508;  268;
9.48;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;0.848;134/ 01.04.2016;
9.72;СИВЕК;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;0.328;  268;
9.73;СИВЕК;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;1.385;  268;
9.74;СИВЕК;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;2.46;;
9.81;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;0.68;134/ 01.04.2016;
9.93;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;2.551;115/ 30.11.2016;
9.93;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;2.551;1/ 12.05.1995;
9.93;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;2.551;1285/ 06.12.2016;
9.101;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;1.359;42/ 14.07.2015;
9.106;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;1.55;441/ 11.08.1997;
9.106;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;1.55;128/ 06.12.2016;
9.106;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;1.55;115/ 30.11.2016;
9.107;СИВЕК;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;1.635;;
9.108;СИВЕК;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;0.593;  268;
9.129;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;15.77;10/ 10.01.2014;
9.129;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;15.77;53/ 28.01.2011;
9.129.1;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.208;10/ 10.01.2014;
9.129.2;--------;гр.ВЕЛИНГРАД;Сграда за водоснабдяване и/или;;0.076;10/ 10.01.2014;
9.129.3;--------;гр.ВЕЛИНГРАД;Складова база, склад;;0.113;10/ 10.01.2014;
9.130;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;3.398;146/ 17.07.2012;
9.130.1;--------;гр.ВЕЛИНГРАД;Сграда за водоснабдяване и/или;;0.018;146/ 17.07.2012;
9.132;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;2.381;49/ 15.05.2012;
9.138;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;3.144;89/ 16.05.2011;
9.139;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;1.188;35/ 09.03.2010;
9.140;СИВЕК;гр.ВЕЛИНГРАД;За животновъден комплекс;;4.93;76/ 20.12.2006;
9.140.1;--------;гр.ВЕЛИНГРАД;Промишлена сграда;;0.353;76/ 20.12.2006;
9.149;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;0.424;488/ 31.10.2002;
9.154;СИВЕК;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;1.575;1/ 12.05.1995;
9.158;СИВЕК;гр.ВЕЛИНГРАД;За стопански двор;;2.07;179/ 23.05.2007;
9.158.1;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.768;179/ 23.05.2007;
9.158.2;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.124;179/ 23.05.2007;
9.159;СИВЕК;гр.ВЕЛИНГРАД;За стопански двор;;2.07;15/ 04.10.2006;
9.159.1;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.743;15/ 04.10.2006;
9.160;СИВЕК;гр.ВЕЛИНГРАД;За стопански двор;;1.654;6/ 28.12.2004;
9.160.1;--------;гр.ВЕЛИНГРАД;Селскостопанска сграда;;0.731;6/ 28.12.2004;
9.161;СИВЕК;гр.ВЕЛИНГРАД;Неизползвана нива (угар, орниц;VII;0.175;РД-06-9/ 19.01.2012;
10.12;СИВЕК;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;3.471;;
10.13;СИВЕК;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;1.17;  268;
10.29;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;2.293;24/ 26.06.2014;
10.34;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;2.125;45/ 17.06.2016;
10.34;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;2.125;1/ 12.05.1995;
10.35;СИВЕК;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;1.27;;
10.49;СИВЕК;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;4.547;;
10.50;СИВЕК;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;1.124;  268;
10.61;СИВЕК;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;0.954;  268;
10.64;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;1.021;126/ 27.06.2011;
10.66;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;1.699;49/ 06.03.2013;
10.87;СИВЕК;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;0.901;  268;
10.103;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;1.7;1/ 12.05.1995;
10.107;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;1.45;46/ 15.07.2015;
10.114;СИВЕК;гр.ВЕЛИНГРАД;Ливада;VII;1.917;1/ 12.05.1995;
10.120;СИВЕК;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;1.153;  268;
10.125;СИВЕК;гр.ВЕЛИНГРАД;Нива;VII;1.698;36/ 05.10.2012;
10.138;СИВЕК;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;4.645;;
11.20;АНЕЗИЦА;гр.ВЕЛИНГРАД;Нива;VI;0.5;175/ 15.05.1997;
11.25;АНЕЗИЦА;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;0.298;;
11.26;АНЕЗИЦА;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;1.011;;
11.27;АНЕЗИЦА;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;0.366;;
11.40;АНЕЗИЦА;гр.ВЕЛИНГРАД;Нива;VI;0.089;1/ 15.09.1995;
11.42;АНЕЗИЦА;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;0.062;105/ 25.08.2014;
11.43;АНЕЗИЦА;гр.ВЕЛИНГРАД;За животновъдна ферма;;5.093;105/ 25.08.2014;
12.12;КРАИЩЕ;гр.ВЕЛИНГРАД;Друг вид земеделска земя;;0.641;  268;
12.37;КРАИЩЕ;гр.ВЕЛИНГРАД;За селскостопански, горски, ве;;4.872;;
12.44;КРАИЩЕ;гр.ВЕЛИНГРАД;Ливада;VII;1.377;46/ 15.07.2015;
12.50;КРАИЩЕ;гр.ВЕЛИНГРАД;Пасище;VII;0.761;РД-06-9/ 19.01.2012;
12.64;КРАИЩЕ;гр.ВЕЛИНГРАД;Ливада;VII;1.7;64/ 06.03.2015;
